word,hiragana,romaji,reason,note,pos,category
勢力,せいりょく,seiryoku,abstract_word,kanji_only,普通名詞,抽象物
精力,せいりょく,seiryoku,abstract_word,kanji_only,普通名詞,抽象物
精査,せいさ,seisa,abstract_word,kanji_only,サ変名詞,抽象物
精彩,せいさい,seisai,abstract_word,kanji_only,普通名詞,抽象物
成算,せいさん,seisan,abstract_word,kanji_only,普通名詞,抽象物
生殺,せいさつ,seisatsu,abstract_word,kanji_only,普通名詞,抽象物
精選,せいせん,seisen,abstract_word,kanji_only,サ変名詞,抽象物
制止,せいし,seishi,abstract_word,kanji_only,サ変名詞,抽象物
正視,せいし,seishi,abstract_word,kanji_only,サ変名詞,抽象物
生死,せいし,seishi,abstract_word,kanji_only,普通名詞,抽象物
製糸,せいし,seishi,abstract_word,kanji_only,普通名詞,抽象物
静止,せいし,seishi,abstract_word,kanji_only,サ変名詞,抽象物
精神,せいしん,seishin,abstract_word,kanji_only,普通名詞,抽象物
性質,せいしつ,seishitsu,abstract_word,kanji_only,普通名詞,抽象物
生殖,せいしょく,seishoku,abstract_word,kanji_only,サ変名詞,抽象物
青春,せいしゅん,seishun,abstract_word,kanji_only,普通名詞,抽象物
正装,せいそう,seiso,abstract_word,kanji_only,サ変名詞,抽象物
生息,せいそく,seisoku,abstract_word,kanji_only,サ変名詞,抽象物
盛衰,せいすい,seisui,abstract_word,kanji_only,普通名詞,抽象物
成体,せいたい,seitai,abstract_word,kanji_only,普通名詞,抽象物
生態,せいたい,seitai,abstract_word,kanji_only,普通名詞,抽象物
生誕,せいたん,seitan,abstract_word,kanji_only,サ変名詞,抽象物
晴天,せいてん,seiten,abstract_word,kanji_only,普通名詞,抽象物
青天,せいてん,seiten,abstract_word,kanji_only,普通名詞,抽象物
製糖,せいとう,seito,abstract_word,kanji_only,サ変名詞,抽象物
精通,せいつう,seitsu,abstract_word,kanji_only,サ変名詞,抽象物
制約,せいやく,seiyaku,abstract_word,kanji_only,サ変名詞,抽象物
成約,せいやく,seiyaku,abstract_word,kanji_only,サ変名詞,抽象物
誓約,せいやく,seiyaku,abstract_word,kanji_only,サ変名詞,抽象物
正座,せいざ,seiza,abstract_word,kanji_only,サ変名詞,抽象物
製材,せいざい,seizai,abstract_word,kanji_only,サ変名詞,抽象物
性善説,せいぜんせつ,seizensetsu,abstract_word,kanji_only,普通名詞,抽象物
生存,せいぞん,seizon,abstract_word,kanji_only,サ変名詞,抽象物
世辞,せじ,seji,abstract_word,kanji_only,普通名詞,抽象物
世情,せじょう,sejo,abstract_word,kanji_only,普通名詞,抽象物
施錠,せじょう,sejo,abstract_word,kanji_only,サ変名詞,抽象物
世間,せけん,seken,abstract_word,kanji_only,普通名詞,抽象物
世間話,せけんばなし,sekenbanashi,abstract_word,kanji_only,普通名詞,抽象物
世間体,せけんてい,sekentei,abstract_word,kanji_only,普通名詞,抽象物
籍,せき,seki,abstract_word,kanji_only,普通名詞,抽象物
責,せき,seki,abstract_word,kanji_only,普通名詞,抽象物
惜別,せきべつ,sekibetsu,abstract_word,kanji_only,普通名詞,抽象物
席順,せきじゅん,sekijun,abstract_word,kanji_only,普通名詞,抽象物
赤面,せきめん,sekimen,abstract_word,kanji_only,サ変名詞,抽象物
責務,せきむ,sekimu,abstract_word,kanji_only,普通名詞,抽象物
責任,せきにん,sekinin,abstract_word,kanji_only,普通名詞,抽象物
積載,せきさい,sekisai,abstract_word,kanji_only,サ変名詞,抽象物
積雪,せきせつ,sekisetsu,abstract_word,kanji_only,普通名詞,抽象物
石火,せっか,sekka,abstract_word,kanji_only,普通名詞,抽象物
席巻,せっけん,sekken,abstract_word,kanji_only,サ変名詞,抽象物
接近,せっきん,sekkin,abstract_word,kanji_only,サ変名詞,抽象物
説教,せっきょう,sekkyo,abstract_word,kanji_only,サ変名詞,抽象物
積極,せっきょく,sekkyoku,abstract_word,kanji_only,普通名詞,抽象物
施工,せこう,seko,abstract_word,kanji_only,サ変名詞,抽象物
蝉時雨,せみしぐれ,semishigure,abstract_word,kanji_only,普通名詞,抽象物
戦,せん,sen,abstract_word,kanji_only,普通名詞,抽象物
選,せん,sen,abstract_word,kanji_only,普通名詞,抽象物
専売,せんばい,senbai,abstract_word,kanji_only,サ変名詞,抽象物
先鞭,せんべん,senben,abstract_word,kanji_only,普通名詞,抽象物
選別,せんべつ,senbetsu,abstract_word,kanji_only,サ変名詞,抽象物
羨望,せんぼう,senbo,abstract_word,kanji_only,サ変名詞,抽象物
先着,せんちゃく,senchaku,abstract_word,kanji_only,サ変名詞,抽象物
先導,せんどう,sendo,abstract_word,kanji_only,サ変名詞,抽象物
先鋭,せんえい,senei,abstract_word,kanji_only,普通名詞,抽象物
宣言,せんげん,sengen,abstract_word,kanji_only,サ変名詞,抽象物
専業,せんぎょう,sengyo,abstract_word,kanji_only,普通名詞,抽象物
選一,せんいつ,senitsu,abstract_word,kanji_only,普通名詞,抽象物
洗浄,せんじょう,senjo,abstract_word,kanji_only,サ変名詞,抽象物
先住,せんじゅう,senju,abstract_word,kanji_only,サ変名詞,抽象物
旋回,せんかい,senkai,abstract_word,kanji_only,サ変名詞,抽象物
専管,せんかん,senkan,abstract_word,kanji_only,普通名詞,抽象物
先見,せんけん,senken,abstract_word,kanji_only,サ変名詞,抽象物
先遣,せんけん,senken,abstract_word,kanji_only,サ変名詞,抽象物
先決,せんけつ,senketsu,abstract_word,kanji_only,サ変名詞,抽象物
専決,せんけつ,senketsu,abstract_word,kanji_only,サ変名詞,抽象物
先行,せんこう,senko,abstract_word,kanji_only,サ変名詞,抽象物
専行,せんこう,senko,abstract_word,kanji_only,サ変名詞,抽象物
潜行,せんこう,senko,abstract_word,kanji_only,サ変名詞,抽象物
選考,せんこう,senko,abstract_word,kanji_only,サ変名詞,抽象物
宣告,せんこく,senkoku,abstract_word,kanji_only,サ変名詞,抽象物
先駆,せんく,senku,abstract_word,kanji_only,サ変名詞,抽象物
船名,せんめい,senmei,abstract_word,kanji_only,普通名詞,抽象物
専門,せんもん,senmon,abstract_word,kanji_only,普通名詞,抽象物
専念,せんねん,sennen,abstract_word,kanji_only,サ変名詞,抽象物
洗脳,せんのう,senno,abstract_word,kanji_only,サ変名詞,抽象物
潜入,せんにゅう,sennyu,abstract_word,kanji_only,サ変名詞,抽象物
先入観,せんにゅうかん,sennyukan,abstract_word,kanji_only,普通名詞,抽象物
専横,せんおう,seno,abstract_word,kanji_only,普通名詞,抽象物
千変万化,せんぺんばんか,senpenbanka,abstract_word,kanji_only,サ変名詞,抽象物
旋風,せんぷう,senpu,abstract_word,kanji_only,普通名詞,抽象物
選評,せんぴょう,senpyo,abstract_word,kanji_only,サ変名詞,抽象物
先例,せんれい,senrei,abstract_word,kanji_only,普通名詞,抽象物
洗練,せんれん,senren,abstract_word,kanji_only,サ変名詞,抽象物
千里眼,せんりがん,senrigan,abstract_word,kanji_only,普通名詞,抽象物
戦慄,せんりつ,senritsu,abstract_word,kanji_only,サ変名詞,抽象物
詮索,せんさく,sensaku,abstract_word,kanji_only,サ変名詞,抽象物
宣誓,せんせい,sensei,abstract_word,kanji_only,サ変名詞,抽象物
先進,せんしん,senshin,abstract_word,kanji_only,サ変名詞,抽象物
専心,せんしん,senshin,abstract_word,kanji_only,サ変名詞,抽象物
染色,せんしょく,senshoku,abstract_word,kanji_only,サ変名詞,抽象物
選出,せんしゅつ,senshutsu,abstract_word,kanji_only,サ変名詞,抽象物
洗足,せんそく,sensoku,abstract_word,kanji_only,サ変名詞,抽象物
選択,せんたく,sentaku,abstract_word,kanji_only,サ変名詞,抽象物
選択肢,せんたくし,sentakushi,abstract_word,kanji_only,普通名詞,抽象物
選定,せんてい,sentei,abstract_word,kanji_only,サ変名詞,抽象物
先天,せんてん,senten,abstract_word,kanji_only,普通名詞,抽象物
戦闘,せんとう,sento,abstract_word,kanji_only,サ変名詞,抽象物
先約,せんやく,senyaku,abstract_word,kanji_only,普通名詞,抽象物
専用,せんよう,senyo,abstract_word,kanji_only,サ変名詞,抽象物
占有,せんゆう,senyu,abstract_word,kanji_only,サ変名詞,抽象物
専有,せんゆう,senyu,abstract_word,kanji_only,サ変名詞,抽象物
潜在,せんざい,senzai,abstract_word,kanji_only,サ変名詞,抽象物
専属,せんぞく,senzoku,abstract_word,kanji_only,サ変名詞,抽象物
切迫,せっぱく,seppaku,abstract_word,kanji_only,サ変名詞,抽象物
折半,せっぱん,seppan,abstract_word,kanji_only,サ変名詞,抽象物
切腹,せっぷく,seppuku,abstract_word,kanji_only,サ変名詞,抽象物
世襲,せしゅう,seshu,abstract_word,kanji_only,サ変名詞,抽象物
世相,せそう,seso,abstract_word,kanji_only,普通名詞,抽象物
切磋,せっさ,sessa,abstract_word,kanji_only,サ変名詞,抽象物
切磋琢磨,せっさたくま,sessatakuma,abstract_word,kanji_only,サ変名詞,抽象物
節制,せっせい,sessei,abstract_word,kanji_only,サ変名詞,抽象物
接触,せっしょく,sesshoku,abstract_word,kanji_only,サ変名詞,抽象物
節操,せっそう,sesso,abstract_word,kanji_only,普通名詞,抽象物
接着,せっちゃく,setchaku,abstract_word,kanji_only,サ変名詞,抽象物
接地,せっち,setchi,abstract_word,kanji_only,サ変名詞,抽象物
設置,せっち,setchi,abstract_word,kanji_only,サ変名詞,抽象物
折衷,せっちゅう,setchu,abstract_word,kanji_only,サ変名詞,抽象物
雪中,せっちゅう,setchu,abstract_word,kanji_only,普通名詞,抽象物
瀬戸際,せとぎわ,setogiwa,abstract_word,kanji_only,普通名詞,抽象物
節,せつ,setsu,abstract_word,kanji_only,普通名詞,抽象物
説,せつ,setsu,abstract_word,kanji_only,普通名詞,抽象物
設備,せつび,setsubi,abstract_word,kanji_only,サ変名詞,抽象物
切望,せつぼう,setsubo,abstract_word,kanji_only,サ変名詞,抽象物
切断,せつだん,setsudan,abstract_word,kanji_only,サ変名詞,抽象物
節度,せつど,setsudo,abstract_word,kanji_only,普通名詞,抽象物
設営,せつえい,setsuei,abstract_word,kanji_only,サ変名詞,抽象物
接眼,せつがん,setsugan,abstract_word,kanji_only,普通名詞,抽象物
雪月花,せつげっか,setsugekka,abstract_word,kanji_only,普通名詞,抽象物
節減,せつげん,setsugen,abstract_word,kanji_only,サ変名詞,抽象物
接合,せつごう,setsugo,abstract_word,kanji_only,サ変名詞,抽象物
説明,せつめい,setsumei,abstract_word,kanji_only,サ変名詞,抽象物
摂理,せつり,setsuri,abstract_word,kanji_only,普通名詞,抽象物
設立,せつりつ,setsuritsu,abstract_word,kanji_only,サ変名詞,抽象物
接続,せつぞく,setsuzoku,abstract_word,kanji_only,サ変名詞,抽象物
接待,せったい,settai,abstract_word,kanji_only,サ変名詞,抽象物
設定,せってい,settei,abstract_word,kanji_only,サ変名詞,抽象物
接点,せってん,setten,abstract_word,kanji_only,普通名詞,抽象物
説得,せっとく,settoku,abstract_word,kanji_only,サ変名詞,抽象物
世話,せわ,sewa,abstract_word,kanji_only,サ変名詞,抽象物
世俗,せぞく,sezoku,abstract_word,kanji_only,普通名詞,抽象物
遮断,しゃだん,shadan,abstract_word,kanji_only,サ変名詞,抽象物
遮蔽,しゃへい,shahei,abstract_word,kanji_only,サ変名詞,抽象物
謝意,しゃい,shai,abstract_word,kanji_only,普通名詞,抽象物
謝辞,しゃじ,shaji,abstract_word,kanji_only,普通名詞,抽象物
尺貫法,しゃっかんほう,shakkanho,abstract_word,kanji_only,普通名詞,抽象物
社交,しゃこう,shako,abstract_word,kanji_only,普通名詞,抽象物
尺度,しゃくど,shakudo,abstract_word,kanji_only,普通名詞,抽象物
釈明,しゃくめい,shakumei,abstract_word,kanji_only,サ変名詞,抽象物
灼熱,しゃくねつ,shakunetsu,abstract_word,kanji_only,サ変名詞,抽象物
酌量,しゃくりょう,shakuryo,abstract_word,kanji_only,サ変名詞,抽象物
借用,しゃくよう,shakuyo,abstract_word,kanji_only,サ変名詞,抽象物
謝恩,しゃおん,shaon,abstract_word,kanji_only,サ変名詞,抽象物
遮音,しゃおん,shaon,abstract_word,kanji_only,サ変名詞,抽象物
車載,しゃさい,shasai,abstract_word,kanji_only,サ変名詞,抽象物
射程,しゃてい,shatei,abstract_word,kanji_only,普通名詞,抽象物
謝罪,しゃざい,shazai,abstract_word,kanji_only,サ変名詞,抽象物
謝絶,しゃぜつ,shazetsu,abstract_word,kanji_only,サ変名詞,抽象物
視,し,shi,abstract_word,kanji_only,サ変名詞,抽象物
思案,しあん,shian,abstract_word,kanji_only,サ変名詞,抽象物
私案,しあん,shian,abstract_word,kanji_only,普通名詞,抽象物
試案,しあん,shian,abstract_word,kanji_only,普通名詞,抽象物
志望,しぼう,shibo,abstract_word,kanji_only,サ変名詞,抽象物
質屋,しちや,shichiya,abstract_word,kanji_only,普通名詞,抽象物
思潮,しちょう,shicho,abstract_word,kanji_only,普通名詞,抽象物
次第,しだい,shidai,abstract_word,kanji_only,普通名詞,抽象物
指弾,しだん,shidan,abstract_word,kanji_only,サ変名詞,抽象物
始動,しどう,shido,abstract_word,kanji_only,サ変名詞,抽象物
指導,しどう,shido,abstract_word,kanji_only,サ変名詞,抽象物
使役,しえき,shieki,abstract_word,kanji_only,サ変名詞,抽象物
支援,しえん,shien,abstract_word,kanji_only,サ変名詞,抽象物
至福,しふく,shifuku,abstract_word,kanji_only,普通名詞,抽象物
志願,しがん,shigan,abstract_word,kanji_only,サ変名詞,抽象物
刺激,しげき,shigeki,abstract_word,kanji_only,サ変名詞,抽象物
時雨,しぐれ,shigure,abstract_word,kanji_only,普通名詞,抽象物
仕草,しぐさ,shigusa,abstract_word,kanji_only,普通名詞,抽象物
支配,しはい,shihai,abstract_word,kanji_only,サ変名詞,抽象物
四方八方,しほうはっぽう,shihohappo,abstract_word,kanji_only,普通名詞,抽象物
四囲,しい,shii,abstract_word,kanji_only,普通名詞,抽象物
恣意,しい,shii,abstract_word,kanji_only,普通名詞,抽象物
指示,しじ,shiji,abstract_word,kanji_only,サ変名詞,抽象物
支持,しじ,shiji,abstract_word,kanji_only,サ変名詞,抽象物
史実,しじつ,shijitsu,abstract_word,kanji_only,普通名詞,抽象物
私情,しじょう,shijo,abstract_word,kanji_only,普通名詞,抽象物
至上,しじょう,shijo,abstract_word,kanji_only,普通名詞,抽象物
視界,しかい,shikai,abstract_word,kanji_only,普通名詞,抽象物
資格,しかく,shikaku,abstract_word,kanji_only,普通名詞,抽象物
史観,しかん,shikan,abstract_word,kanji_only,普通名詞,抽象物
仕方,しかた,shikata,abstract_word,kanji_only,普通名詞,抽象物
死活,しかつ,shikatsu,abstract_word,kanji_only,普通名詞,抽象物
私見,しけん,shiken,abstract_word,kanji_only,普通名詞,抽象物
士気,しき,shiki,abstract_word,kanji_only,普通名詞,抽象物
式,しき,shiki,abstract_word,kanji_only,普通名詞,抽象物
指揮,しき,shiki,abstract_word,kanji_only,サ変名詞,抽象物
識別,しきべつ,shikibetsu,abstract_word,kanji_only,サ変名詞,抽象物
色調,しきちょう,shikicho,abstract_word,kanji_only,普通名詞,抽象物
式辞,しきじ,shikiji,abstract_word,kanji_only,普通名詞,抽象物
色感,しきかん,shikikan,abstract_word,kanji_only,普通名詞,抽象物
識見,しきけん,shikiken,abstract_word,kanji_only,普通名詞,抽象物
至近,しきん,shikin,abstract_word,kanji_only,普通名詞,抽象物
試金石,しきんせき,shikinseki,abstract_word,kanji_only,普通名詞,抽象物
色彩,しきさい,shikisai,abstract_word,kanji_only,普通名詞,抽象物
式典,しきてん,shikiten,abstract_word,kanji_only,普通名詞,抽象物
失火,しっか,shikka,abstract_word,kanji_only,サ変名詞,抽象物
湿気,しっけ,shikke,abstract_word,kanji_only,普通名詞,抽象物
失敬,しっけい,shikkei,abstract_word,kanji_only,サ変名詞,抽象物
疾駆,しっく,shikku,abstract_word,kanji_only,サ変名詞,抽象物
志向,しこう,shiko,abstract_word,kanji_only,サ変名詞,抽象物
思考,しこう,shiko,abstract_word,kanji_only,サ変名詞,抽象物
指向,しこう,shiko,abstract_word,kanji_only,サ変名詞,抽象物
至高,しこう,shiko,abstract_word,kanji_only,普通名詞,抽象物
試行,しこう,shiko,abstract_word,kanji_only,サ変名詞,抽象物
四苦八苦,しくはっく,shikuhakku,abstract_word,kanji_only,サ変名詞,抽象物
試掘,しくつ,shikutsu,abstract_word,kanji_only,サ変名詞,抽象物
始末,しまつ,shimatsu,abstract_word,kanji_only,サ変名詞,抽象物
使命,しめい,shimei,abstract_word,kanji_only,普通名詞,抽象物
指名,しめい,shimei,abstract_word,kanji_only,サ変名詞,抽象物
氏名,しめい,shimei,abstract_word,kanji_only,普通名詞,抽象物
霜柱,しもばしら,shimobashira,abstract_word,kanji_only,普通名詞,抽象物
信,しん,shin,abstract_word,kanji_only,普通名詞,抽象物
審,しん,shin,abstract_word,kanji_only,普通名詞,抽象物
心,しん,shin,abstract_word,kanji_only,普通名詞,抽象物
新,しん,shin,abstract_word,kanji_only,普通名詞,抽象物
真,しん,shin,abstract_word,kanji_only,普通名詞,抽象物
進,しん,shin,abstract_word,kanji_only,普通名詞,抽象物
品柄,しながら,shinagara,abstract_word,kanji_only,普通名詞,抽象物
親愛,しんあい,shinai,abstract_word,kanji_only,普通名詞,抽象物
指南,しなん,shinan,abstract_word,kanji_only,サ変名詞,抽象物
新案,しんあん,shinan,abstract_word,kanji_only,普通名詞,抽象物
審美眼,しんびがん,shinbigan,abstract_word,kanji_only,普通名詞,抽象物
信望,しんぼう,shinbo,abstract_word,kanji_only,普通名詞,抽象物
辛抱,しんぼう,shinbo,abstract_word,kanji_only,サ変名詞,抽象物
親睦,しんぼく,shinboku,abstract_word,kanji_only,サ変名詞,抽象物
新築,しんちく,shinchiku,abstract_word,kanji_only,サ変名詞,抽象物
新陳,しんちん,shinchin,abstract_word,kanji_only,普通名詞,抽象物
伸長,しんちょう,shincho,abstract_word,kanji_only,サ変名詞,抽象物
新調,しんちょう,shincho,abstract_word,kanji_only,サ変名詞,抽象物
進捗,しんちょく,shinchoku,abstract_word,kanji_only,サ変名詞,抽象物
心中,しんちゅう,shinchu,abstract_word,kanji_only,普通名詞,抽象物
進度,しんど,shindo,abstract_word,kanji_only,普通名詞,抽象物
振動,しんどう,shindo,abstract_word,kanji_only,サ変名詞,抽象物
震動,しんどう,shindo,abstract_word,kanji_only,サ変名詞,抽象物
侵害,しんがい,shingai,abstract_word,kanji_only,サ変名詞,抽象物
真贋,しんがん,shingan,abstract_word,kanji_only,普通名詞,抽象物
新型,しんがた,shingata,abstract_word,kanji_only,普通名詞,抽象物
進言,しんげん,shingen,abstract_word,kanji_only,サ変名詞,抽象物
新月,しんげつ,shingetsu,abstract_word,kanji_only,普通名詞,抽象物
信義,しんぎ,shingi,abstract_word,kanji_only,普通名詞,抽象物
真偽,しんぎ,shingi,abstract_word,kanji_only,普通名詞,抽象物
呻吟,しんぎん,shingin,abstract_word,kanji_only,サ変名詞,抽象物
新語,しんご,shingo,abstract_word,kanji_only,普通名詞,抽象物
真意,しんい,shini,abstract_word,kanji_only,普通名詞,抽象物
信条,しんじょう,shinjo,abstract_word,kanji_only,普通名詞,抽象物
心情,しんじょう,shinjo,abstract_word,kanji_only,普通名詞,抽象物
真情,しんじょう,shinjo,abstract_word,kanji_only,普通名詞,抽象物
身上,しんじょう,shinjo,abstract_word,kanji_only,普通名詞,抽象物
深化,しんか,shinka,abstract_word,kanji_only,サ変名詞,抽象物
真価,しんか,shinka,abstract_word,kanji_only,普通名詞,抽象物
進化,しんか,shinka,abstract_word,kanji_only,サ変名詞,抽象物
震撼,しんかん,shinkan,abstract_word,kanji_only,サ変名詞,抽象物
心血,しんけつ,shinketsu,abstract_word,kanji_only,普通名詞,抽象物
心機,しんき,shinki,abstract_word,kanji_only,普通名詞,抽象物
心機一転,しんきいってん,shinkiitten,abstract_word,kanji_only,サ変名詞,抽象物
親近感,しんきんかん,shinkinkan,abstract_word,kanji_only,普通名詞,抽象物
蜃気楼,しんきろう,shinkiro,abstract_word,kanji_only,普通名詞,抽象物
振興,しんこう,shinko,abstract_word,kanji_only,サ変名詞,抽象物
新興,しんこう,shinko,abstract_word,kanji_only,普通名詞,抽象物
親交,しんこう,shinko,abstract_word,kanji_only,普通名詞,抽象物
進行,しんこう,shinko,abstract_word,kanji_only,サ変名詞,抽象物
深呼吸,しんこきゅう,shinkokyu,abstract_word,kanji_only,サ変名詞,抽象物
真骨頂,しんこっちょう,shinkotcho,abstract_word,kanji_only,普通名詞,抽象物
真空,しんくう,shinku,abstract_word,kanji_only,普通名詞,抽象物
心境,しんきょう,shinkyo,abstract_word,kanji_only,普通名詞,抽象物
進境,しんきょう,shinkyo,abstract_word,kanji_only,普通名詞,抽象物
新旧,しんきゅう,shinkyu,abstract_word,kanji_only,普通名詞,抽象物
身命,しんめい,shinmei,abstract_word,kanji_only,普通名詞,抽象物
新味,しんみ,shinmi,abstract_word,kanji_only,普通名詞,抽象物
信念,しんねん,shinnen,abstract_word,kanji_only,普通名詞,抽象物
信任,しんにん,shinnin,abstract_word,kanji_only,サ変名詞,抽象物
真如,しんにょ,shinnyo,abstract_word,kanji_only,普通名詞,抽象物
侵入,しんにゅう,shinnyu,abstract_word,kanji_only,サ変名詞,抽象物
新入,しんにゅう,shinnyu,abstract_word,kanji_only,普通名詞,抽象物
進入,しんにゅう,shinnyu,abstract_word,kanji_only,サ変名詞,抽象物
心配,しんぱい,shinpai,abstract_word,kanji_only,サ変名詞,抽象物
心配事,しんぱいごと,shinpaigoto,abstract_word,kanji_only,普通名詞,抽象物
身辺,しんぺん,shinpen,abstract_word,kanji_only,普通名詞,抽象物
進歩,しんぽ,shinpo,abstract_word,kanji_only,サ変名詞,抽象物
新風,しんぷう,shinpu,abstract_word,kanji_only,普通名詞,抽象物
心服,しんぷく,shinpuku,abstract_word,kanji_only,サ変名詞,抽象物
信憑性,しんぴょうせい,shinpyosei,abstract_word,kanji_only,普通名詞,抽象物
森羅,しんら,shinra,abstract_word,kanji_only,サ変名詞,抽象物
信頼,しんらい,shinrai,abstract_word,kanji_only,サ変名詞,抽象物
心理,しんり,shinri,abstract_word,kanji_only,普通名詞,抽象物
真理,しんり,shinri,abstract_word,kanji_only,普通名詞,抽象物
審査,しんさ,shinsa,abstract_word,kanji_only,サ変名詞,抽象物
新作,しんさく,shinsaku,abstract_word,kanji_only,サ変名詞,抽象物
辛酸,しんさん,shinsan,abstract_word,kanji_only,普通名詞,抽象物
新生,しんせい,shinsei,abstract_word,kanji_only,サ変名詞,抽象物
新設,しんせつ,shinsetsu,abstract_word,kanji_only,サ変名詞,抽象物
新説,しんせつ,shinsetsu,abstract_word,kanji_only,普通名詞,抽象物
心身,しんしん,shinshin,abstract_word,kanji_only,普通名詞,抽象物
新進,しんしん,shinshin,abstract_word,kanji_only,普通名詞,抽象物
心象,しんしょう,shinsho,abstract_word,kanji_only,普通名詞,抽象物
侵食,しんしょく,shinshoku,abstract_word,kanji_only,サ変名詞,抽象物
浸食,しんしょく,shinshoku,abstract_word,kanji_only,サ変名詞,抽象物
新種,しんしゅ,shinshu,abstract_word,kanji_only,普通名詞,抽象物
進取,しんしゅ,shinshu,abstract_word,kanji_only,普通名詞,抽象物
伸縮,しんしゅく,shinshuku,abstract_word,kanji_only,サ変名詞,抽象物
進出,しんしゅつ,shinshutsu,abstract_word,kanji_only,サ変名詞,抽象物
新装,しんそう,shinso,abstract_word,kanji_only,サ変名詞,抽象物
真相,しんそう,shinso,abstract_word,kanji_only,普通名詞,抽象物
心酔,しんすい,shinsui,abstract_word,kanji_only,サ変名詞,抽象物
浸水,しんすい,shinsui,abstract_word,kanji_only,サ変名詞,抽象物
進退,しんたい,shintai,abstract_word,kanji_only,サ変名詞,抽象物
進呈,しんてい,shintei,abstract_word,kanji_only,サ変名詞,抽象物
親展,しんてん,shinten,abstract_word,kanji_only,普通名詞,抽象物
進展,しんてん,shinten,abstract_word,kanji_only,サ変名詞,抽象物
心頭,しんとう,shinto,abstract_word,kanji_only,普通名詞,抽象物
浸透,しんとう,shinto,abstract_word,kanji_only,サ変名詞,抽象物
心痛,しんつう,shintsu,abstract_word,kanji_only,サ変名詞,抽象物
親和,しんわ,shinwa,abstract_word,kanji_only,サ変名詞,抽象物
信用,しんよう,shinyo,abstract_word,kanji_only,サ変名詞,抽象物
新参,しんざん,shinzan,abstract_word,kanji_only,普通名詞,抽象物
神髄,しんずい,shinzui,abstract_word,kanji_only,普通名詞,抽象物
潮干,しおひ,shiohi,abstract_word,kanji_only,普通名詞,抽象物
潮風,しおかぜ,shiokaze,abstract_word,kanji_only,普通名詞,抽象物
潮騒,しおさい,shiosai,abstract_word,kanji_only,普通名詞,抽象物
失敗,しっぱい,shippai,abstract_word,kanji_only,サ変名詞,抽象物
疾風,しっぷう,shippu,abstract_word,kanji_only,普通名詞,抽象物
白浪,しらなみ,shiranami,abstract_word,kanji_only,普通名詞,抽象物
試練,しれん,shiren,abstract_word,kanji_only,普通名詞,抽象物
私利,しり,shiri,abstract_word,kanji_only,普通名詞,抽象物
尻目,しりめ,shirime,abstract_word,kanji_only,普通名詞,抽象物
尻餅,しりもち,shirimochi,abstract_word,kanji_only,普通名詞,抽象物
尻馬,しりうま,shiriuma,abstract_word,kanji_only,普通名詞,抽象物
白黒,しろくろ,shirokuro,abstract_word,kanji_only,普通名詞,抽象物
思慮,しりょ,shiryo,abstract_word,kanji_only,サ変名詞,抽象物
死力,しりょく,shiryoku,abstract_word,kanji_only,普通名詞,抽象物
資力,しりょく,shiryoku,abstract_word,kanji_only,普通名詞,抽象物
示唆,しさ,shisa,abstract_word,kanji_only,サ変名詞,抽象物
思索,しさく,shisaku,abstract_word,kanji_only,サ変名詞,抽象物
施策,しさく,shisaku,abstract_word,kanji_only,サ変名詞,抽象物
試作,しさく,shisaku,abstract_word,kanji_only,サ変名詞,抽象物
四散,しさん,shisan,abstract_word,kanji_only,サ変名詞,抽象物
試算,しさん,shisan,abstract_word,kanji_only,サ変名詞,抽象物
姿勢,しせい,shisei,abstract_word,kanji_only,普通名詞,抽象物
視線,しせん,shisen,abstract_word,kanji_only,普通名詞,抽象物
私設,しせつ,shisetsu,abstract_word,kanji_only,普通名詞,抽象物
試射,ししゃ,shisha,abstract_word,kanji_only,サ変名詞,抽象物
指針,ししん,shishin,abstract_word,kanji_only,普通名詞,抽象物
私心,ししん,shishin,abstract_word,kanji_only,普通名詞,抽象物
紙質,ししつ,shishitsu,abstract_word,kanji_only,普通名詞,抽象物
資質,ししつ,shishitsu,abstract_word,kanji_only,普通名詞,抽象物
支障,ししょう,shisho,abstract_word,kanji_only,普通名詞,抽象物
死守,ししゅ,shishu,abstract_word,kanji_only,サ変名詞,抽象物
始祖,しそ,shiso,abstract_word,kanji_only,普通名詞,抽象物
思想,しそう,shiso,abstract_word,kanji_only,普通名詞,抽象物
叱責,しっせき,shisseki,abstract_word,kanji_only,サ変名詞,抽象物
失笑,しっしょう,shissho,abstract_word,kanji_only,サ変名詞,抽象物
疾走,しっそう,shisso,abstract_word,kanji_only,サ変名詞,抽象物
失速,しっそく,shissoku,abstract_word,kanji_only,サ変名詞,抽象物
下火,したび,shitabi,abstract_word,kanji_only,普通名詞,抽象物
下心,したごころ,shitagokoro,abstract_word,kanji_only,普通名詞,抽象物
下検分,したけんぶん,shitakenbun,abstract_word,kanji_only,サ変名詞,抽象物
支度,したく,shitaku,abstract_word,kanji_only,サ変名詞,抽象物
下見,したみ,shitami,abstract_word,kanji_only,サ変名詞,抽象物
下相談,したそうだん,shitasodan,abstract_word,kanji_only,サ変名詞,抽象物
指定,してい,shitei,abstract_word,kanji_only,サ変名詞,抽象物
指摘,してき,shiteki,abstract_word,kanji_only,サ変名詞,抽象物
視点,してん,shiten,abstract_word,kanji_only,普通名詞,抽象物
